point,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,bars,beat,time_value,finger
1599,-0.07874,0.031496,0.007874,0.251969,0.740157,0.165354,0.023622,-0.062992,3,4,0.414059,0
1600,-0.023622,-0.015748,0.110236,0.03937,-0.314961,0.031496,0.,-0.055118,3,4,0.414059,0
1601,-0.141732,-0.015748,-0.007874,0.110236,0.425197,0.03937,-0.007874,-0.03937,3,4,0.394709,0
1602,0.086614,-0.03937,-0.047244,0.165354,-0.496063,-0.11811,0.031496,0.007874,3,4,0.394709,0
1603,0.11811,0.007874,0.,-0.354331,-0.19685,-0.015748,0.047244,0.070866,3,4,0.375359,0
1604,0.007874,0.11811,0.023622,0.086614,0.15748,0.070866,0.,-0.007874,3,4,0.375359,0
1605,0.149606,-0.03937,-0.015748,0.047244,-0.614173,0.015748,0.03937,0.070866,3,4,0.356009,0
1606,-0.094488,-0.03937,0.023622,0.062992,0.433071,0.023622,-0.03937,0.007874,3,4,0.356009,0
1607,0.007874,0.007874,0.015748,0.173228,0.480315,0.102362,0.031496,0.007874,3,4,0.336659,0
1608,-0.023622,-0.047244,-0.062992,-0.307087,-0.149606,-0.125984,0.,0.023622,3,4,0.336659,0
1609,-0.070866,0.015748,-0.055118,-0.031496,-0.259843,-0.031496,-0.023622,-0.062992,3,4,0.336659,0
1610,0.015748,0.,0.015748,0.055118,0.212598,0.03937,-0.023622,-0.07874,3,4,0.336659,0
1611,0.,0.,-0.03937,-0.133858,-0.897638,-0.11811,-0.007874,-0.031496,3,4,0.317309,0
1612,-0.023622,-0.070866,-0.062992,0.070866,0.787402,0.19685,0.023622,0.023622,3,4,0.317309,0
1613,0.031496,0.,-0.007874,-0.062992,-0.291339,-0.188976,-0.03937,0.,3,4,0.297959,0
1614,-0.031496,0.031496,0.007874,-0.070866,-0.503937,0.047244,0.007874,-0.023622,3,4,0.297959,0
1615,0.015748,0.047244,0.125984,0.149606,0.732283,0.031496,-0.007874,-0.094488,3,4,0.278609,0
1616,-0.165354,-0.086614,-0.07874,-0.055118,-0.440945,-0.031496,-0.047244,-0.086614,3,4,0.278609,0
1617,-0.15748,-0.023622,-0.070866,-0.173228,0.023622,-0.031496,-0.055118,-0.15748,3,4,0.259259,0
1618,-0.055118,0.023622,-0.015748,0.141732,0.464567,0.055118,-0.007874,0.015748,3,4,0.259259,0
1619,0.,0.015748,0.03937,-0.015748,-0.433071,0.03937,-0.015748,-0.03937,3,4,0.239909,0
1620,0.141732,0.047244,0.125984,0.204724,0.204724,-0.070866,0.031496,0.086614,3,4,0.239909,0
1621,-0.055118,0.047244,0.047244,-0.062992,-0.031496,0.047244,0.023622,0.03937,3,4,0.239909,0
1622,0.173228,0.007874,0.086614,0.,0.275591,-0.133858,-0.007874,-0.047244,3,4,0.239909,0
1623,-0.070866,-0.023622,-0.133858,-0.094488,-0.496063,-0.086614,-0.031496,0.031496,3,4,0.201209,0
1624,-0.047244,0.,0.,0.314961,0.291339,0.062992,-0.062992,-0.141732,3,4,0.201209,0
1625,0.,-0.055118,-0.047244,-0.212598,-0.07874,-0.07874,-0.062992,-0.047244,3,4,0.201209,0
1626,-0.070866,-0.007874,0.03937,0.023622,-0.031496,0.007874,0.094488,0.047244,3,4,0.201209,0
1627,0.188976,0.,0.110236,0.070866,-0.251969,0.070866,0.070866,0.055118,3,4,0.181859,0
1628,-0.11811,-0.212598,-0.125984,-0.283465,0.07874,-0.023622,-0.031496,-0.062992,3,4,0.162509,0
1629,-0.062992,-0.015748,0.,0.362205,0.700787,0.102362,-0.031496,-0.015748,3,4,0.162509,0
1630,0.070866,0.015748,0.015748,-0.047244,-0.582677,-0.047244,0.015748,0.07874,3,4,0.162509,0
1631,0.03937,-0.007874,-0.023622,-0.102362,0.015748,0.086614,0.03937,0.015748,3,4,0.143159,0
1632,-0.047244,0.188976,0.07874,0.188976,0.409449,-0.023622,0.007874,0.,3,4,0.143159,0
1633,-0.070866,-0.149606,-0.055118,-0.047244,-0.275591,-0.133858,-0.15748,-0.07874,3,4,0.143159,0
1634,-0.055118,-0.03937,0.015748,0.03937,-0.818898,-0.251969,-0.102362,-0.07874,3,4,0.143159,0
1635,0.062992,0.,-0.055118,-0.204724,-0.251969,-0.102362,0.03937,0.165354,3,4,0.10446,0
1636,0.031496,0.07874,0.007874,0.15748,0.244094,0.,0.062992,0.070866,3,4,0.10446,0
1637,0.047244,0.007874,-0.03937,-0.149606,-0.472441,0.251969,0.11811,0.173228,3,4,0.10446,0
1638,-0.181102,0.023622,0.03937,0.181102,0.220472,0.212598,0.047244,-0.015748,3,4,0.10446,0
1639,0.047244,-0.062992,-0.094488,-0.330709,0.047244,0.086614,-0.102362,-0.047244,3,4,0.06576,0
1640,0.031496,-0.031496,-0.023622,0.07874,-0.377953,-0.23622,-0.110236,-0.102362,3,4,0.06576,0
1641,0.11811,-0.03937,-0.133858,-0.149606,0.88189,-0.023622,0.055118,0.173228,3,4,0.06576,0
1642,-0.03937,-0.062992,0.055118,-0.015748,0.472441,0.354331,0.11811,0.181102,3,4,0.06576,0
1643,-0.015748,-0.007874,0.07874,0.354331,-0.133858,-0.149606,-0.094488,-0.070866,3,4,0.04641,0
1644,-0.125984,0.007874,0.062992,0.007874,0.551181,-0.015748,-0.047244,0.031496,3,4,0.04641,0
1645,-0.094488,-0.007874,0.070866,0.23622,-0.251969,-0.070866,-0.070866,-0.149606,3,4,0.04641,0
1646,-0.015748,-0.102362,-0.204724,-0.15748,0.984252,-0.015748,-0.03937,0.023622,3,4,0.04641,0
1647,0.023622,0.055118,-0.047244,-0.047244,0.283465,-0.007874,0.023622,0.062992,3,4,0.04641,0
1648,-0.15748,-0.102362,-0.149606,-0.267717,-0.700787,0.07874,0.007874,-0.03937,3,4,0.04641,0
1649,0.094488,0.086614,0.023622,-0.047244,-0.385827,0.055118,0.062992,0.110236,3,4,0.04641,0
1650,0.055118,0.086614,0.070866,0.149606,-0.283465,-0.062992,0.007874,0.102362,3,4,0.04641,0
1651,-0.15748,-0.086614,0.031496,0.173228,0.574803,0.086614,-0.007874,-0.11811,3,4,0.00771,0
1652,0.03937,0.094488,-0.03937,-0.204724,-0.275591,-0.070866,-0.03937,-0.015748,3,4,0.00771,0
1653,0.377953,0.07874,0.149606,0.165354,0.629921,0.204724,0.086614,0.212598,3,4,0.00771,0
1654,-0.362205,-0.181102,-0.102362,-0.023622,-0.92126,-0.291339,-0.133858,-0.102362,3,4,0.00771,0
1655,-0.228346,0.062992,0.03937,0.204724,0.173228,0.165354,-0.007874,-0.110236,3,4,0.00771,0
1656,0.047244,-0.055118,0.086614,-0.165354,-0.677165,-0.070866,0.094488,0.125984,3,4,0.00771,0
1657,0.102362,-0.03937,-0.173228,-0.149606,0.795276,0.015748,-0.007874,0.110236,3,4,0.00771,0
1658,0.708661,0.125984,0.102362,0.094488,0.590551,0.110236,0.015748,0.086614,3,4,0.00771,0
1659,-0.086614,-0.047244,-0.149606,-0.330709,-0.787402,-0.456693,-0.070866,0.07874,3,3,0.98836,0
1660,0.102362,0.110236,0.228346,0.283465,0.322835,0.125984,0.047244,-0.062992,3,3,0.98836,0
1661,0.,-0.07874,0.110236,0.204724,-0.811024,-0.354331,-0.188976,-0.007874,3,3,0.98836,0
1662,-0.086614,0.03937,-0.251969,-0.433071,0.141732,-0.007874,0.031496,-0.047244,3,3,0.98836,0
1663,-0.228346,-0.110236,-0.133858,-0.141732,-0.015748,0.031496,-0.094488,-0.07874,3,3,0.94966,0
1664,0.031496,-0.015748,0.015748,0.086614,0.551181,0.23622,0.094488,-0.015748,3,3,0.94966,0
1665,0.259843,-0.047244,-0.149606,-0.244094,-0.905512,-0.251969,-0.070866,0.102362,3,3,0.93031,0
1666,0.031496,-0.031496,0.19685,0.669291,0.858268,0.133858,0.031496,0.07874,3,3,0.93031,0
1667,-0.275591,-0.15748,-0.188976,-0.622047,-0.228346,-0.125984,-0.11811,-0.212598,3,3,0.91096,0
1668,-0.354331,0.070866,0.023622,-0.070866,-0.448819,-0.015748,0.110236,-0.299213,3,3,0.91096,0
1669,0.212598,0.03937,0.047244,0.314961,0.779528,-0.070866,-0.204724,-0.055118,3,3,0.91096,0
1670,0.007874,0.086614,0.03937,-0.047244,-0.267717,0.015748,0.031496,-0.165354,3,3,0.89161,0
1671,0.551181,0.07874,0.220472,0.417323,0.519685,0.212598,0.125984,0.354331,3,3,0.87226,0
1672,-0.11811,-0.149606,-0.19685,-0.535433,-0.204724,-0.031496,-0.267717,-0.07874,3,3,0.87226,0
1673,-0.125984,-0.007874,-0.023622,-0.15748,-0.023622,0.023622,0.204724,-0.055118,3,3,0.85291,0
1674,0.062992,-0.023622,-0.070866,-0.023622,-0.212598,-0.055118,0.031496,0.031496,3,3,0.85291,0
1675,-0.070866,0.047244,0.03937,0.070866,0.275591,0.015748,-0.173228,-0.188976,3,3,0.81421,0
1676,-0.606299,-0.094488,-0.094488,0.102362,-0.283465,-0.173228,-0.23622,-0.354331,3,3,0.81421,0
1677,0.03937,0.023622,-0.07874,-0.307087,0.519685,-0.031496,-0.047244,0.007874,3,3,0.81421,0
1678,0.094488,-0.015748,0.055118,0.03937,-0.590551,-0.070866,0.03937,0.07874,3,3,0.81421,0
1679,0.070866,0.125984,0.086614,0.228346,-0.291339,0.007874,0.377953,0.204724,3,3,0.77551,0
1680,0.692913,0.007874,-0.07874,-0.23622,0.102362,0.03937,-0.031496,0.440945,3,3,0.77551,0
1681,-0.433071,-0.015748,0.03937,0.275591,0.204724,0.125984,0.070866,-0.188976,3,3,0.77551,0
1682,-0.393701,-0.031496,0.007874,-0.03937,0.322835,0.102362,0.03937,-0.086614,3,3,0.77551,0
1683,0.244094,-0.070866,-0.047244,-0.094488,-0.314961,-0.15748,-0.07874,0.15748,3,3,0.73681,0
1684,-0.314961,0.007874,0.007874,0.141732,0.110236,0.11811,-0.094488,-0.110236,3,3,0.73681,0
1685,-0.330709,-0.062992,-0.141732,-0.15748,0.03937,0.173228,-0.086614,-0.338583,3,3,0.73681,0
1686,-0.181102,-0.062992,-0.062992,-0.338583,-0.133858,-0.23622,-0.102362,-0.102362,3,3,0.73681,0
1687,0.244094,0.047244,-0.023622,0.,-0.173228,-0.023622,0.086614,0.19685,3,3,0.69811,0
1688,0.110236,-0.11811,0.023622,0.220472,0.133858,0.,0.165354,0.322835,3,3,0.69811,0
1689,-0.07874,0.141732,0.251969,0.007874,-0.062992,0.07874,0.070866,-0.015748,3,3,0.67876,0
1690,0.086614,-0.03937,-0.125984,-0.023622,0.165354,0.165354,0.173228,0.110236,3,3,0.67876,0
1691,-0.417323,0.03937,0.055118,0.,-0.047244,-0.102362,-0.11811,-0.23622,3,3,0.64006,0
1692,0.795276,0.007874,0.062992,0.251969,0.141732,-0.007874,0.047244,0.259843,3,3,0.64006,0
1693,-0.149606,0.023622,0.,-0.094488,0.173228,0.07874,0.338583,0.228346,3,3,0.620711,0
1694,-0.133858,-0.086614,-0.11811,-0.133858,-0.393701,-0.15748,-0.181102,-0.133858,3,3,0.620711,0
1695,-0.188976,-0.031496,-0.070866,-0.11811,0.133858,-0.03937,-0.401575,-0.322835,3,3,0.601361,0
1696,-0.062992,0.125984,-0.031496,-0.062992,0.03937,0.07874,0.102362,0.007874,3,3,0.601361,0
1697,0.023622,-0.055118,0.125984,0.259843,-0.149606,0.070866,0.03937,0.07874,3,3,0.601361,0
1698,-0.19685,0.007874,0.031496,0.141732,0.653543,0.086614,-0.062992,-0.125984,3,3,0.601361,0
1699,-0.023622,-0.015748,0.015748,0.102362,0.19685,0.023622,0.228346,0.110236,3,3,0.582011,0
1700,-0.007874,0.070866,-0.031496,-0.322835,-0.275591,-0.062992,-0.173228,-0.062992,3,3,0.582011,0
1701,0.472441,-0.023622,0.110236,0.220472,-0.818898,-0.251969,0.007874,0.314961,3,3,0.582011,0
1702,0.259843,0.086614,0.015748,0.023622,0.062992,-0.007874,0.007874,0.094488,3,3,0.582011,0
1703,-0.417323,-0.102362,0.007874,0.19685,0.354331,0.023622,-0.165354,-0.440945,3,3,0.543311,0
1704,-0.173228,0.,0.110236,0.023622,-0.062992,0.031496,-0.19685,-0.165354,3,3,0.543311,0
1705,-0.070866,-0.07874,-0.125984,-0.11811,0.007874,0.023622,0.23622,0.015748,3,3,0.523961,0
1706,-0.015748,0.023622,-0.007874,-0.15748,-0.055118,-0.03937,0.,0.047244,3,3,0.523961,0
1707,0.141732,0.,-0.07874,0.070866,-0.102362,0.023622,-0.023622,0.251969,3,3,0.504611,0
1708,0.173228,0.031496,-0.023622,-0.086614,-0.062992,-0.007874,0.055118,0.133858,3,3,0.504611,0
1709,-0.102362,-0.023622,0.047244,0.007874,0.023622,-0.031496,0.,0.,3,3,0.504611,0
1710,-0.23622,-0.047244,-0.141732,-0.23622,-0.15748,-0.055118,-0.110236,-0.023622,3,3,0.504611,0
1711,0.070866,0.086614,0.062992,0.173228,0.330709,0.11811,0.188976,0.141732,3,3,0.465911,0
1712,0.055118,-0.047244,-0.062992,0.023622,-0.062992,-0.110236,0.007874,0.007874,3,3,0.465911,0
1713,0.110236,0.015748,-0.07874,0.023622,-0.204724,-0.023622,0.133858,0.070866,3,3,0.465911,0
1714,-0.062992,-0.015748,0.047244,-0.023622,0.165354,-0.007874,-0.149606,0.15748,3,3,0.465911,0
1715,-0.291339,0.015748,0.086614,-0.259843,-0.275591,-0.070866,-0.173228,-0.259843,3,3,0.446561,0
1716,0.094488,-0.015748,-0.062992,0.19685,0.291339,0.03937,-0.023622,-0.023622,3,3,0.427211,0
1717,0.110236,-0.047244,-0.070866,-0.015748,0.15748,0.031496,0.055118,0.19685,3,3,0.427211,0
1718,0.007874,0.007874,-0.047244,0.,0.03937,0.062992,0.03937,0.11811,3,3,0.427211,0
1719,0.165354,-0.007874,-0.047244,-0.086614,-0.070866,-0.007874,0.023622,-0.007874,3,3,0.407861,0
1720,-0.346457,-0.031496,-0.03937,-0.149606,0.133858,-0.15748,-0.244094,-0.141732,3,3,0.407861,0
1721,0.03937,-0.055118,-0.015748,-0.07874,0.07874,-0.047244,-0.031496,-0.086614,3,3,0.407861,0
1722,0.007874,-0.007874,0.007874,0.228346,-0.212598,0.031496,0.023622,0.149606,3,3,0.407861,0
1723,-0.023622,0.086614,0.125984,0.181102,0.330709,0.094488,0.244094,0.07874,3,3,0.369161,0
1724,0.188976,0.,0.133858,0.,-0.440945,-0.094488,0.086614,0.062992,3,3,0.369161,0
1725,-0.354331,0.055118,-0.11811,-0.031496,0.19685,-0.110236,-0.307087,-0.181102,3,3,0.369161,0
1726,0.007874,-0.188976,-0.11811,-0.094488,0.086614,-0.007874,0.062992,-0.007874,3,3,0.369161,0
1727,-0.055118,-0.07874,0.015748,-0.07874,-0.173228,-0.047244,-0.133858,-0.007874,3,3,0.349811,0
1728,-0.377953,-0.062992,-0.102362,0.102362,0.393701,0.07874,0.094488,-0.11811,3,3,0.349811,0
1729,0.055118,-0.007874,-0.047244,-0.267717,-0.314961,-0.047244,-0.102362,0.102362,3,3,0.330461,0
1730,0.212598,0.047244,-0.047244,-0.149606,0.055118,0.047244,0.11811,-0.188976,3,3,0.330461,0
1731,0.559055,0.031496,0.125984,0.307087,0.133858,0.062992,0.173228,0.401575,3,3,0.311111,0
1732,-0.070866,0.03937,0.086614,0.094488,-0.15748,-0.094488,-0.110236,0.094488,3,3,0.311111,0
1733,-0.425197,-0.094488,-0.125984,-0.149606,0.149606,-0.007874,-0.102362,-0.314961,3,3,0.291761,0
1734,-0.070866,0.007874,-0.062992,-0.149606,-0.055118,-0.015748,0.,-0.070866,3,3,0.291761,0
1735,-0.110236,0.007874,0.03937,-0.133858,0.007874,0.070866,-0.023622,-0.031496,3,3,0.272411,0
1736,0.464567,0.055118,0.086614,0.417323,0.370079,0.102362,0.133858,0.03937,3,3,0.272411,0
1737,-0.03937,-0.015748,-0.070866,-0.062992,-0.23622,-0.086614,-0.070866,0.110236,3,3,0.253061,0
1738,-0.259843,-0.015748,0.322835,0.259843,-0.244094,-0.015748,-0.047244,-0.204724,3,3,0.253061,0
1739,0.015748,-0.03937,-0.149606,-0.11811,0.03937,-0.055118,-0.023622,-0.125984,3,3,0.233711,0
1740,0.102362,-0.015748,-0.055118,0.,-0.582677,-0.023622,0.173228,0.19685,3,3,0.233711,0
1741,-0.212598,-0.055118,-0.023622,0.023622,-0.291339,-0.062992,-0.19685,-0.228346,3,3,0.214361,0
1742,0.330709,0.086614,0.03937,0.047244,0.708661,0.11811,0.165354,0.228346,3,3,0.214361,0
1743,0.102362,0.007874,0.015748,-0.094488,-0.212598,0.007874,-0.03937,0.19685,3,3,0.195011,0
1744,-0.102362,-0.031496,-0.102362,-0.110236,-0.267717,0.007874,0.023622,0.062992,3,3,0.195011,0
1745,-0.007874,-0.086614,-0.07874,-0.165354,-0.433071,-0.07874,-0.244094,-0.283465,3,3,0.195011,0
1746,-0.165354,0.015748,-0.047244,0.267717,0.519685,0.086614,0.173228,0.015748,3,3,0.195011,0
1747,0.173228,0.149606,0.07874,0.,0.370079,-0.023622,-0.125984,0.086614,3,3,0.175661,0
1748,-0.259843,-0.110236,0.031496,0.007874,-0.070866,-0.125984,-0.165354,-0.212598,3,3,0.175661,0
1749,0.070866,0.023622,0.03937,-0.125984,0.094488,0.086614,-0.094488,-0.007874,3,3,0.156311,0
1750,-0.062992,-0.031496,-0.125984,-0.535433,-0.15748,-0.11811,0.055118,0.047244,3,3,0.156311,0
1751,-0.055118,-0.070866,-0.07874,0.307087,-0.519685,-0.031496,0.133858,0.047244,3,3,0.136961,0
1752,-0.188976,-0.07874,-0.141732,-0.464567,-0.259843,-0.220472,-0.165354,-0.244094,3,3,0.136961,0
1753,-0.149606,-0.055118,0.015748,0.110236,0.031496,0.03937,-0.338583,-0.220472,3,3,0.117611,0
1754,0.779528,0.102362,0.062992,0.062992,0.19685,0.094488,0.244094,0.448819,3,3,0.117611,0
1755,0.086614,0.102362,0.,-0.149606,-0.440945,-0.007874,0.354331,0.283465,3,3,0.117611,0
1756,-0.464567,-0.031496,0.,0.354331,0.897638,0.062992,-0.03937,-0.409449,3,3,0.117611,0
1757,0.110236,-0.031496,-0.110236,-0.23622,-0.448819,-0.055118,0.566929,0.125984,3,3,0.117611,0
1758,0.204724,0.055118,-0.031496,0.031496,0.826772,0.165354,-0.244094,0.07874,3,3,0.117611,0
1759,0.07874,-0.125984,-0.149606,-0.19685,0.622047,0.,-0.188976,-0.094488,3,3,0.078912,0
1760,-0.629921,-0.086614,-0.165354,-0.440945,-1.007874,-0.393701,-0.244094,-0.338583,3,3,0.078912,0
1761,0.19685,0.062992,0.062992,0.425197,0.472441,0.204724,0.102362,0.055118,3,3,0.059562,0
1762,-0.047244,0.023622,0.125984,0.267717,-0.283465,0.03937,0.133858,0.181102,3,3,0.059562,0
1763,-0.393701,-0.070866,-0.141732,-0.370079,-0.897638,-0.07874,-0.251969,-0.11811,3,3,0.040212,0
1764,-0.322835,0.07874,0.133858,-0.007874,0.96063,0.220472,-0.015748,-0.15748,3,3,0.040212,0
1765,-0.850394,-0.354331,-0.582677,-0.614173,-0.472441,-0.566929,-0.409449,-0.385827,3,3,0.020862,0
1766,-0.448819,0.086614,0.377953,0.440945,-0.228346,0.,-0.220472,-0.094488,3,3,0.020862,0
1767,0.031496,-0.070866,-0.094488,0.047244,0.850394,0.338583,0.377953,0.259843,3,3,0.001512,0
1768,0.629921,0.094488,0.299213,0.346457,-0.716535,0.007874,0.291339,0.480315,3,3,0.001512,0
1769,0.377953,0.251969,0.204724,0.228346,0.464567,0.181102,0.133858,0.472441,3,3,0.001512,0
1770,0.330709,-0.125984,0.015748,0.070866,-0.740157,-0.251969,-0.015748,-0.251969,3,3,0.001512,0
1771,-0.015748,0.07874,-0.181102,-0.637795,-0.165354,-0.007874,-0.086614,-0.007874,3,2,0.982162,0
1772,0.692913,-0.047244,-0.149606,-0.637795,-0.425197,-0.102362,0.141732,0.629921,3,2,0.982162,0
1773,0.551181,0.307087,0.795276,0.692913,0.692913,0.173228,0.299213,0.535433,3,2,0.962812,0
1774,-0.464567,-0.251969,-0.433071,-0.582677,-0.488189,-0.07874,-0.322835,-0.220472,3,2,0.962812,0
1775,-0.19685,0.03937,0.102362,0.448819,0.251969,0.031496,-0.03937,-0.031496,3,2,0.962812,0
1776,0.307087,-0.062992,-0.062992,0.133858,0.03937,-0.15748,-0.23622,0.417323,3,2,0.962812,0
1777,-0.055118,-0.03937,-0.007874,-0.047244,-0.023622,0.031496,0.173228,0.275591,3,2,0.962812,0
1778,-0.275591,-0.047244,-0.15748,-0.456693,-0.259843,-0.007874,0.023622,0.188976,3,2,0.962812,0
1779,0.11811,0.070866,0.141732,-0.062992,0.070866,-0.007874,-0.133858,0.275591,3,2,0.924112,0
1780,-0.15748,-0.110236,-0.173228,-0.07874,0.543307,-0.259843,-0.086614,0.291339,3,2,0.924112,0
1781,0.055118,0.031496,0.11811,0.228346,0.094488,0.133858,0.086614,0.19685,3,2,0.924112,0
1782,-0.015748,-0.094488,-0.110236,-0.220472,0.173228,0.062992,0.086614,0.354331,3,2,0.924112,0
1783,-0.007874,0.047244,-0.007874,0.,-0.086614,0.015748,0.070866,0.425197,3,2,0.904762,0
1784,-0.03937,0.023622,-0.094488,0.031496,0.07874,-0.228346,-0.259843,0.267717,3,2,0.904762,0
1785,-0.023622,0.,-0.007874,0.102362,0.133858,-0.047244,0.07874,0.244094,3,2,0.904762,0
1786,0.031496,0.047244,0.102362,0.102362,-0.07874,-0.062992,-0.173228,0.212598,3,2,0.904762,0
1787,0.055118,-0.007874,-0.141732,-0.251969,-0.559055,0.125984,0.220472,0.11811,3,2,0.866062,0
1788,0.015748,0.047244,0.125984,0.11811,0.488189,0.070866,-0.102362,0.062992,3,2,0.866062,0
1789,-0.047244,-0.07874,-0.070866,0.,0.062992,0.015748,-0.15748,0.031496,3,2,0.866062,0
1790,0.015748,0.023622,0.055118,0.322835,0.015748,0.181102,0.244094,-0.015748,3,2,0.866062,0
1791,-0.23622,-0.212598,-0.07874,-0.141732,-0.708661,-0.755906,-0.88189,-0.362205,3,2,0.846712,0
1792,0.188976,0.141732,0.007874,0.03937,0.433071,0.755906,0.834646,0.377953,3,2,0.846712,0
1793,0.055118,-0.023622,0.007874,-0.110236,-0.125984,0.141732,-0.070866,0.070866,3,2,0.846712,0
1794,-0.086614,0.,-0.007874,0.086614,0.598425,0.141732,0.062992,-0.047244,3,2,0.827362,0
1795,0.023622,0.023622,0.031496,-0.086614,-0.322835,-0.346457,-0.188976,0.047244,3,2,0.769312,0
1796,-0.055118,-0.062992,0.031496,0.125984,-0.141732,0.125984,-0.267717,0.047244,3,2,0.769312,0
1797,-0.047244,0.007874,-0.023622,-0.07874,0.393701,-0.03937,0.149606,0.031496,3,2,0.769312,0
1798,-0.047244,-0.11811,0.023622,-0.055118,-0.850394,-0.19685,-0.086614,0.,3,2,0.769312,0
1799,-0.07874,-0.094488,-0.110236,0.031496,0.692913,0.070866,0.19685,0.047244,3,2,0.730612,0
1800,0.023622,0.015748,-0.173228,-0.125984,0.015748,0.417323,0.346457,0.11811,3,2,0.730612,0
1801,0.062992,0.007874,0.086614,0.165354,-0.181102,0.102362,-0.047244,0.23622,3,2,0.730612,0
1802,0.023622,-0.047244,-0.015748,-0.102362,0.724409,0.251969,-0.291339,-0.07874,3,2,0.730612,0
1803,0.031496,0.070866,0.11811,0.220472,-0.133858,-0.251969,-0.259843,-0.007874,3,2,0.711262,0
1804,0.015748,0.055118,0.047244,-0.07874,-0.275591,0.062992,-0.149606,0.094488,3,2,0.711262,0
1805,-0.220472,-0.204724,-0.291339,-0.433071,-0.362205,-0.307087,-0.622047,-0.125984,3,2,0.711262,0
1806,0.188976,0.330709,0.110236,0.204724,-0.23622,-0.015748,0.748031,0.299213,3,2,0.711262,0
1807,-0.062992,-0.15748,-0.07874,-0.055118,0.503937,0.559055,0.173228,-0.03937,3,2,0.672562,0
1808,0.070866,0.023622,0.11811,0.133858,0.181102,0.19685,0.377953,0.15748,3,2,0.672562,0
1809,-0.070866,-0.055118,0.015748,-0.047244,-0.472441,0.11811,-0.102362,-0.110236,3,2,0.653212,0
1810,-0.070866,0.03937,-0.007874,0.031496,0.259843,-0.173228,-0.76378,-0.110236,3,2,0.653212,0
1811,0.031496,-0.03937,0.031496,-0.031496,0.188976,-0.007874,-0.055118,0.007874,3,2,0.633862,0
1812,0.023622,-0.047244,-0.015748,0.047244,-0.598425,-0.07874,0.204724,0.047244,3,2,0.633862,0
1813,0.015748,-0.031496,-0.031496,-0.007874,0.448819,0.275591,0.015748,0.125984,3,2,0.614512,0
1814,-0.03937,0.03937,0.023622,-0.15748,-0.527559,0.299213,0.07874,0.03937,3,2,0.614512,0
1815,-0.023622,-0.047244,0.015748,0.448819,0.464567,0.015748,-0.173228,-0.03937,3,2,0.595163,0
1816,-0.086614,-0.047244,0.047244,-0.173228,-0.23622,-0.740157,-0.275591,-0.181102,3,2,0.595163,0
1817,0.055118,-0.007874,0.015748,0.165354,0.11811,0.015748,0.125984,0.055118,3,2,0.595163,0
1818,0.015748,0.047244,-0.055118,-0.102362,0.188976,-0.338583,0.220472,-0.055118,3,2,0.595163,0
1819,0.047244,0.031496,0.125984,0.015748,-0.062992,-0.015748,0.228346,0.133858,3,2,0.575813,0
1820,-0.062992,-0.11811,-0.070866,-0.204724,-0.149606,-0.062992,0.102362,0.007874,3,2,0.575813,0
1821,0.007874,0.07874,-0.149606,-0.094488,-0.212598,-0.566929,0.133858,0.070866,3,2,0.556463,0
1822,-0.047244,-0.102362,-0.031496,-0.03937,-0.141732,0.133858,-0.527559,0.11811,3,2,0.556463,0
1823,0.062992,0.11811,0.070866,0.125984,0.314961,0.456693,0.425197,0.047244,3,2,0.537113,0
1824,0.007874,-0.015748,-0.062992,-0.094488,-0.322835,-0.181102,-0.228346,0.023622,3,2,0.537113,0
1825,-0.007874,0.173228,0.07874,0.181102,0.267717,-0.015748,0.102362,-0.03937,3,2,0.517763,0
1826,0.007874,-0.055118,0.015748,-0.15748,-0.417323,0.,0.204724,0.055118,3,2,0.517763,0
1827,-0.03937,-0.110236,-0.070866,0.070866,0.141732,-0.220472,-0.188976,-0.023622,3,2,0.498413,0
1828,0.031496,0.055118,0.086614,0.015748,-0.133858,-0.023622,-0.259843,-0.007874,3,2,0.498413,0
1829,0.047244,0.023622,-0.141732,-0.220472,0.299213,0.259843,0.393701,0.055118,3,2,0.498413,0
1830,-0.070866,-0.110236,-0.047244,-0.110236,-0.480315,-0.141732,0.031496,-0.070866,3,2,0.498413,0
1831,0.,-0.055118,0.015748,0.204724,0.566929,0.346457,0.047244,0.086614,3,2,0.479063,0
1832,0.055118,0.023622,0.023622,-0.03937,0.015748,0.149606,0.346457,0.086614,3,2,0.479063,0
1833,-0.07874,-0.015748,-0.07874,0.,-0.125984,-0.212598,-0.677165,-0.07874,3,2,0.459713,0
1834,-0.086614,-0.031496,-0.047244,-0.322835,-0.07874,0.03937,0.125984,-0.07874,3,2,0.459713,0
1835,0.,0.,0.102362,0.173228,-0.244094,-0.251969,-0.19685,-0.125984,3,2,0.440363,0
1836,0.015748,0.007874,-0.031496,-0.141732,-0.133858,0.094488,0.275591,-0.031496,3,2,0.440363,0
1837,0.070866,0.03937,-0.062992,0.03937,-0.07874,-0.11811,-0.708661,0.070866,3,2,0.421013,0
1838,0.070866,-0.007874,-0.007874,0.015748,0.377953,0.551181,0.425197,0.015748,3,2,0.421013,0
1839,-0.102362,-0.070866,-0.03937,-0.15748,-0.559055,-0.503937,-0.149606,-0.125984,3,2,0.401663,0
1840,-0.125984,-0.070866,0.07874,0.354331,0.622047,0.677165,-0.110236,-0.275591,3,2,0.401663,0
